payment_id,invoice_id,customer_id,amount,currency,payment_method,payment_date,stripe_charge_id,status,created_at
pay_9eb7c1bd,inv_f02f8068,cust_785a25a6,0.0,USD,wire_transfer,2024-12-30,ch_52dc837d-571f-44,succeeded,2024-12-30
pay_e6bf0a9b,inv_1bd4f81e,cust_b2e20ccc,6.0,USD,card,2024-05-26,ch_7582a916-1941-46,succeeded,2024-05-26
pay_a9b411df,inv_7bd5811a,cust_b2e20ccc,6.0,USD,card,2024-06-27,ch_085bc572-40cb-41,succeeded,2024-06-27
pay_7d3bca40,inv_1b856487,cust_b2e20ccc,6.0,USD,card,2024-07-23,ch_821a4131-ba8e-4e,succeeded,2024-07-23
pay_9576d327,inv_ab18bc81,cust_b2e20ccc,6.0,USD,wire_transfer,2024-08-19,ch_a752df83-67fd-43,succeeded,2024-08-19
pay_0c855c52,inv_eadfbca5,cust_fcf2c25f,7290.0,USD,card,2024-05-09,ch_a20dc2a0-cd3d-48,succeeded,2024-05-09
pay_f0428615,inv_290c7cd3,cust_fcf2c25f,6561.0,USD,ach,2024-06-09,ch_88d0df0d-57f2-4d,succeeded,2024-06-09
pay_bb323f95,inv_5b6103b8,cust_fcf2c25f,7290.0,USD,card,2024-08-18,ch_0ec0fdf7-0c0f-4a,succeeded,2024-08-18
pay_8de4cef4,inv_f36f13e9,cust_fcf2c25f,5832.0,USD,wire_transfer,2024-08-21,ch_46e329b1-75bf-41,succeeded,2024-08-21
pay_1d00ad4f,inv_e1761390,cust_fcf2c25f,7290.0,USD,ach,2024-11-14,ch_436d200d-e0b9-41,succeeded,2024-11-14
pay_3ea7c394,inv_b63122ab,cust_fcf2c25f,7290.0,USD,ach,2024-12-02,ch_fb6b5014-0234-49,succeeded,2024-12-02
pay_09f20a73,inv_454ff845,cust_fcf2c25f,7290.0,USD,ach,2024-12-25,ch_3ee14479-4da7-4f,succeeded,2024-12-25
pay_5b45eb99,inv_82471ea3,cust_29d31d9c,106080.0,USD,card,2024-08-18,ch_f7a639ab-6550-4b,succeeded,2024-08-18
pay_acda3ce2,inv_daf86d76,cust_6f238e0c,1350.0,USD,wire_transfer,2024-11-09,ch_3ee740c4-ce4b-4f,succeeded,2024-11-09
pay_4926c5a3,inv_cc2c9c17,cust_4d6daeae,17091.0,USD,card,2024-04-20,ch_e288d463-db7d-48,succeeded,2024-04-20
pay_b6e3d93b,inv_9bb24ab7,cust_4d6daeae,15192.0,USD,ach,2024-06-05,ch_554524b7-0af1-44,succeeded,2024-06-05
pay_812f1926,inv_52ecaf82,cust_4d6daeae,18990.0,USD,wire_transfer,2024-07-01,ch_e3a8df09-cbb4-45,succeeded,2024-07-01
pay_23ab8ced,inv_783fb14e,cust_4d6daeae,18990.0,USD,wire_transfer,2024-07-18,ch_29fa731a-f0d2-4d,succeeded,2024-07-18
pay_8a24cf4a,inv_040caae7,cust_4d6daeae,18990.0,USD,wire_transfer,2024-09-03,ch_ebeb9647-e825-49,succeeded,2024-09-03
pay_25e2435c,inv_e1321de0,cust_4d6daeae,18990.0,USD,ach,2024-09-25,ch_e561c543-e293-46,succeeded,2024-09-25
pay_c9a05bb8,inv_f057e79a,cust_4d6daeae,15192.0,USD,card,2024-11-10,ch_a7338258-e37e-4c,succeeded,2024-11-10
pay_64eed847,inv_e74b6050,cust_4d6daeae,18990.0,USD,card,2024-12-13,ch_8fdf6422-38b1-43,succeeded,2024-12-13
pay_b4f8bd9c,inv_c6946485,cust_0e0bf17d,167.4,USD,ach,2024-03-09,ch_39874645-ecbe-40,succeeded,2024-03-09
pay_690d46cd,inv_213905d1,cust_0e0bf17d,186.0,USD,card,2024-04-28,ch_507df79b-6e5d-44,succeeded,2024-04-28
pay_181fdfba,inv_7eab0c0c,cust_0e0bf17d,186.0,USD,card,2024-05-07,ch_f27159bc-b7d1-46,succeeded,2024-05-07
pay_8c6a2df7,inv_a6808a11,cust_0e0bf17d,148.8,USD,wire_transfer,2024-06-23,ch_b02efa35-87f2-4b,succeeded,2024-06-23
pay_4eb5404f,inv_0eec56b7,cust_0e0bf17d,186.0,USD,wire_transfer,2024-07-13,ch_f241eae2-c0d8-49,succeeded,2024-07-13
pay_e9918b69,inv_df912388,cust_0e0bf17d,186.0,USD,ach,2024-08-16,ch_43678cf0-95c6-4f,succeeded,2024-08-16
pay_47c3615f,inv_e41f9419,cust_0e0bf17d,167.4,USD,ach,2024-09-26,ch_3a639d54-2676-40,succeeded,2024-09-26
pay_315c8b4b,inv_2d13dc61,cust_0e0bf17d,186.0,USD,wire_transfer,2024-10-14,ch_bdc6220a-ef0f-49,succeeded,2024-10-14
pay_5e2323eb,inv_67e2b945,cust_0e0bf17d,167.4,USD,card,2024-11-15,ch_fecdbb11-b8b1-48,succeeded,2024-11-15
pay_74fad2b3,inv_96053408,cust_0e0bf17d,186.0,USD,card,2024-12-09,ch_4c40b1ee-3cc3-49,succeeded,2024-12-09
pay_8806f0e1,inv_0bde64c0,cust_0e0bf17d,186.0,USD,ach,2024-12-29,ch_c9ebe748-6b0c-45,succeeded,2024-12-29
pay_b9c4c39b,inv_2482cc52,cust_103f8f36,24.0,USD,card,2024-03-03,ch_ea181d8f-8bc6-42,succeeded,2024-03-03
pay_c4ceaef0,inv_f3b5b4da,cust_103f8f36,30.0,USD,wire_transfer,2024-03-23,ch_e825f949-89f4-41,succeeded,2024-03-23
pay_73a16ae4,inv_eaf1c2a1,cust_103f8f36,30.0,USD,card,2024-05-01,ch_69aaa3b5-b626-4d,succeeded,2024-05-01
pay_dd173363,inv_09a493ad,cust_103f8f36,27.0,USD,card,2024-05-23,ch_dd571946-7ebe-4d,succeeded,2024-05-23
pay_be45623c,inv_dbf3301d,cust_103f8f36,30.0,USD,ach,2024-07-11,ch_de8fe5fc-0768-45,succeeded,2024-07-11
pay_838218cc,inv_71b1fec5,cust_103f8f36,30.0,USD,wire_transfer,2024-07-24,ch_759b102c-52eb-46,succeeded,2024-07-24
pay_efd832ad,inv_b69b8e30,cust_103f8f36,30.0,USD,card,2024-08-31,ch_dfba64c0-c5d9-43,succeeded,2024-08-31
pay_abedf987,inv_37210751,cust_103f8f36,30.0,USD,ach,2024-09-15,ch_93790cd5-2c2a-4b,succeeded,2024-09-15
pay_1bec4ef4,inv_ff54d588,cust_103f8f36,30.0,USD,card,2024-11-05,ch_527e9dbe-d7b1-46,succeeded,2024-11-05
pay_c3c95794,inv_a2dd51e8,cust_103f8f36,22.5,USD,ach,2024-12-05,ch_340a194a-c397-4f,succeeded,2024-12-05
pay_cb75711d,inv_f51c0de0,cust_103f8f36,30.0,USD,ach,2024-12-22,ch_3e7fca2f-7bfa-4f,succeeded,2024-12-22
pay_4df57235,inv_5a3fbae6,cust_00747296,6334.2,USD,card,2024-09-09,ch_309ff83c-7e59-4e,succeeded,2024-09-09
pay_2f657550,inv_b011b6d9,cust_00747296,5278.5,USD,card,2024-10-13,ch_b3092dc9-cee6-4d,succeeded,2024-10-13
pay_df1a892e,inv_1c7e9ca9,cust_00747296,6334.2,USD,wire_transfer,2024-11-26,ch_afda6256-1535-4f,succeeded,2024-11-26
pay_d3e4983a,inv_bf039f62,cust_00747296,7038.0,USD,wire_transfer,2024-12-26,ch_0492bb16-9e07-4a,succeeded,2024-12-26
pay_50b43902,inv_4c9dffdb,cust_00747296,7038.0,USD,wire_transfer,2024-12-30,ch_f8a9aeca-b7e5-40,succeeded,2024-12-30
pay_2c1e0ae7,inv_8bf47ae5,cust_0ff893a6,2016.0,USD,card,2024-07-31,ch_f9d2b08e-54c5-43,succeeded,2024-07-31
pay_c4f4ae80,inv_0a909eff,cust_0ff893a6,1612.8,USD,card,2024-08-20,ch_6d856ea8-40a1-46,succeeded,2024-08-20
pay_ed25d6df,inv_38161757,cust_0ff893a6,1814.4,USD,ach,2024-10-15,ch_77a07570-ae56-47,succeeded,2024-10-15
pay_77c541c7,inv_d7679988,cust_0ff893a6,1512.0,USD,ach,2024-10-26,ch_fbdfd9ab-3826-41,succeeded,2024-10-26
pay_3017f868,inv_909eaf8a,cust_0ff893a6,2016.0,USD,card,2024-11-26,ch_18b8b7c1-0572-42,succeeded,2024-11-26
pay_f44461b0,inv_d78b1963,cust_0ff893a6,2016.0,USD,wire_transfer,2025-01-14,ch_2a94ed78-842c-4b,succeeded,2025-01-14
pay_1e95d517,inv_edd3d9e7,cust_3d5ef0cc,4.8,USD,wire_transfer,2024-04-10,ch_0f61ae59-11ea-45,succeeded,2024-04-10
pay_e7ec54e6,inv_89443e08,cust_3d5ef0cc,6.0,USD,wire_transfer,2024-04-21,ch_e46287a4-4383-4f,succeeded,2024-04-21
pay_395f5b1e,inv_eff0f974,cust_3d5ef0cc,6.0,USD,ach,2024-05-27,ch_2fb95dee-8bc8-4b,succeeded,2024-05-27
pay_8344df70,inv_0338166d,cust_3d5ef0cc,6.0,USD,ach,2024-06-29,ch_4e5327dc-0243-4b,succeeded,2024-06-29
pay_5af21537,inv_a31f6932,cust_3d5ef0cc,6.0,USD,wire_transfer,2024-08-12,ch_bfdc296a-938f-46,succeeded,2024-08-12
pay_82062e89,inv_03a72b4f,cust_3d5ef0cc,6.0,USD,card,2024-08-24,ch_78fec6cf-92e7-41,succeeded,2024-08-24
pay_1ded1f48,inv_afca29fd,cust_3d5ef0cc,6.0,USD,wire_transfer,2024-09-18,ch_47394681-58e1-40,succeeded,2024-09-18
pay_4eed5a92,inv_94dd2a84,cust_3d5ef0cc,6.0,USD,ach,2024-11-04,ch_d3c1b8c1-a9eb-45,succeeded,2024-11-04
pay_7219a133,inv_0eedc9ba,cust_3d5ef0cc,6.0,USD,wire_transfer,2024-12-05,ch_6b8724fa-0620-46,succeeded,2024-12-05
pay_2054b7de,inv_3205bce4,cust_958300e6,60.0,USD,card,2024-08-23,ch_6580d7b7-c4bb-46,succeeded,2024-08-23
pay_fa62d360,inv_5bbb1c9a,cust_958300e6,60.0,USD,card,2024-09-20,ch_98c4208f-1e2e-47,succeeded,2024-09-20
pay_fc01cd30,inv_85a32402,cust_958300e6,60.0,USD,card,2024-10-26,ch_34568fae-2c86-43,succeeded,2024-10-26
pay_dfd3d7c2,inv_62e29904,cust_958300e6,60.0,USD,wire_transfer,2024-11-14,ch_b04afa20-609f-48,succeeded,2024-11-14
pay_33b4bf11,inv_c2e5b589,cust_958300e6,54.0,USD,card,2024-12-28,ch_a4ea27c0-f41e-43,succeeded,2024-12-28
pay_012bd897,inv_a868f7d0,cust_958300e6,60.0,USD,card,2025-01-06,ch_f1ce3708-5575-4c,succeeded,2025-01-06
pay_702db6b1,inv_ac479cbc,cust_baaca5c1,6816.0,USD,card,2024-04-20,ch_44d7349b-df9a-46,succeeded,2024-04-20
pay_6bc4dd26,inv_3659709e,cust_baaca5c1,6816.0,USD,ach,2024-05-27,ch_681e27c3-4910-4e,succeeded,2024-05-27
pay_92b86bf1,inv_7408e3ae,cust_baaca5c1,6816.0,USD,card,2024-08-11,ch_9ab6d167-6ddd-41,succeeded,2024-08-11
pay_d25505dd,inv_cee40bab,cust_baaca5c1,6816.0,USD,wire_transfer,2024-08-16,ch_b429e860-d8c0-40,succeeded,2024-08-16
pay_4603013d,inv_0edce803,cust_baaca5c1,6816.0,USD,ach,2024-10-11,ch_f4acf50f-da3f-42,succeeded,2024-10-11
pay_dca87af6,inv_5b9a78d3,cust_baaca5c1,6816.0,USD,wire_transfer,2024-10-15,ch_8fff6d91-79f7-4c,succeeded,2024-10-15
pay_868c764a,inv_590106dd,cust_baaca5c1,6134.4,USD,ach,2024-11-28,ch_9fb62fa7-d3a3-47,succeeded,2024-11-28
pay_5f49e8b0,inv_0b21351d,cust_55159456,900.0,USD,card,2024-10-23,ch_883617d3-5556-44,succeeded,2024-10-23
pay_aa894756,inv_e6e797d2,cust_6d78fa07,155160.0,USD,ach,2024-05-06,ch_91e72c92-3cf0-47,succeeded,2024-05-06
pay_b35a791a,inv_0d4a172f,cust_a15b0da9,189600.0,USD,card,2024-05-01,ch_2e940454-d215-4a,succeeded,2024-05-01
pay_0a4aa00c,inv_efa2c078,cust_4754757b,5196.0,USD,wire_transfer,2024-05-26,ch_91e27dfe-3c56-46,succeeded,2024-05-26
pay_4f5be9c4,inv_de651d4b,cust_4754757b,4676.4,USD,ach,2024-06-08,ch_de7893e7-5662-47,succeeded,2024-06-08
pay_31775ad9,inv_518ccdc0,cust_4754757b,5196.0,USD,card,2024-07-12,ch_fcfbdf66-2b6d-4a,succeeded,2024-07-12
pay_eabbf274,inv_72cfce91,cust_4754757b,4156.8,USD,wire_transfer,2024-08-04,ch_a321a91a-39c7-46,succeeded,2024-08-04
pay_c1b2ae86,inv_0f36e0b3,cust_4754757b,5196.0,USD,card,2024-09-13,ch_1c5d9739-855f-4f,succeeded,2024-09-13
pay_81789b6b,inv_fb053106,cust_4754757b,5196.0,USD,wire_transfer,2024-10-12,ch_d5fedcb8-0cfa-42,succeeded,2024-10-12
pay_2fb750ec,inv_6939f634,cust_4754757b,5196.0,USD,ach,2024-11-26,ch_1db31fa1-28dd-41,succeeded,2024-11-26
pay_d7f6f1c5,inv_29ddbd4a,cust_4754757b,4156.8,USD,ach,2024-12-08,ch_c5ca1ba9-4a19-47,succeeded,2024-12-08
pay_2afdda72,inv_54fefdb5,cust_4754757b,5196.0,USD,ach,2025-01-22,ch_9795e2f6-53c4-43,succeeded,2025-01-22
pay_8302a321,inv_7dc52236,cust_39e88fe7,2880.0,USD,wire_transfer,2024-05-23,ch_bd40a38c-a2ae-4c,succeeded,2024-05-23
pay_95ce3aa4,inv_508945b3,cust_441e05f1,6048.0,USD,ach,2024-07-02,ch_015114c4-674c-46,succeeded,2024-07-02
pay_9e19bd3f,inv_41bb93b7,cust_441e05f1,6048.0,USD,ach,2024-07-22,ch_343426a3-158e-4a,succeeded,2024-07-22
pay_af21b565,inv_644dbac8,cust_441e05f1,5443.2,USD,ach,2024-09-17,ch_11300bd3-76d1-46,succeeded,2024-09-17
pay_5fd78895,inv_98c2a197,cust_441e05f1,4838.4,USD,wire_transfer,2024-09-20,ch_7b6b1aeb-8193-44,succeeded,2024-09-20
pay_787b3654,inv_7a0cf725,cust_441e05f1,5443.2,USD,wire_transfer,2024-11-12,ch_c1b4f48c-686b-4d,succeeded,2024-11-12
pay_5c9e7ca9,inv_696649c2,cust_441e05f1,6048.0,USD,card,2024-11-26,ch_249b27aa-ddc7-41,succeeded,2024-11-26
pay_a03607ed,inv_d7e1fd46,cust_441e05f1,4838.4,USD,wire_transfer,2025-01-01,ch_686ddc8e-e0ca-4a,succeeded,2025-01-01
pay_538606f1,inv_07230b21,cust_0895ecb2,54.0,USD,card,2024-02-26,ch_e8b53563-01b9-43,succeeded,2024-02-26
pay_842a6295,inv_4c9f7d14,cust_0895ecb2,54.0,USD,card,2024-04-18,ch_6808f698-c411-48,succeeded,2024-04-18
pay_c9cc0fd1,inv_d52bed8d,cust_0895ecb2,54.0,USD,card,2024-06-09,ch_d81ce109-ff36-4a,succeeded,2024-06-09
pay_3ef0f130,inv_b4d83add,cust_0895ecb2,54.0,USD,wire_transfer,2024-07-15,ch_108752d7-f38d-48,succeeded,2024-07-15
pay_a049c422,inv_efac2777,cust_0895ecb2,54.0,USD,wire_transfer,2024-08-04,ch_0e8eb5d1-0da6-45,succeeded,2024-08-04
pay_93deb08d,inv_3525f6cc,cust_0895ecb2,54.0,USD,wire_transfer,2024-09-14,ch_7a2895be-27f5-4c,succeeded,2024-09-14
pay_3247b438,inv_542565df,cust_0895ecb2,54.0,USD,wire_transfer,2024-09-26,ch_5b29b86f-4f80-4a,succeeded,2024-09-26
pay_260bad4d,inv_14d10413,cust_0895ecb2,48.6,USD,wire_transfer,2024-10-22,ch_30141914-01fe-41,succeeded,2024-10-22
pay_6ad3bd0e,inv_d709d876,cust_0895ecb2,40.5,USD,card,2024-12-16,ch_3302f024-e882-42,succeeded,2024-12-16
pay_d1c93736,inv_ad16aa8a,cust_0895ecb2,54.0,USD,card,2025-01-10,ch_075eccc6-b910-48,succeeded,2025-01-10
pay_bb965da1,inv_4be5d00c,cust_595c2c78,0.0,USD,ach,2024-07-03,ch_d63b282d-ba11-4e,succeeded,2024-07-03
pay_b450fac7,inv_98d2cf11,cust_2ba1b3c5,2052.0,USD,card,2024-03-03,ch_7204e52b-3a65-41,succeeded,2024-03-03
pay_5742efbe,inv_3743fe3d,cust_2ba1b3c5,2280.0,USD,ach,2024-03-15,ch_099b97c3-63e3-43,succeeded,2024-03-15
pay_a8b7842c,inv_0a468162,cust_2ba1b3c5,2280.0,USD,ach,2024-04-12,ch_e3cdf8f5-e47d-4b,succeeded,2024-04-12
pay_90478fb8,inv_218eeab7,cust_2ba1b3c5,2280.0,USD,wire_transfer,2024-06-09,ch_40c765b6-1bae-42,succeeded,2024-06-09
pay_d012bbc7,inv_3831d752,cust_2ba1b3c5,2280.0,USD,wire_transfer,2024-07-24,ch_f4ae84a1-bb2d-44,succeeded,2024-07-24
pay_d076e187,inv_f52c26f5,cust_2ba1b3c5,2280.0,USD,wire_transfer,2024-09-02,ch_d74c3425-ae9d-49,succeeded,2024-09-02
pay_5d5bbe00,inv_76415fda,cust_2ba1b3c5,2280.0,USD,card,2024-10-06,ch_4038a195-e557-44,succeeded,2024-10-06
pay_f4f50d7a,inv_96efc5eb,cust_2ba1b3c5,2052.0,USD,wire_transfer,2024-10-27,ch_8c056b6b-1447-44,succeeded,2024-10-27
pay_e9e6f624,inv_7e72a2ae,cust_2ba1b3c5,2280.0,USD,card,2024-11-22,ch_0935839d-5945-41,succeeded,2024-11-22
pay_b442390d,inv_5ca000cb,cust_2ba1b3c5,2280.0,USD,ach,2024-12-18,ch_db9e3e8f-97a7-45,succeeded,2024-12-18
pay_1307ba94,inv_a9a20888,cust_638ce6bd,18360.0,USD,wire_transfer,2024-02-06,ch_2b5e740b-bc26-46,succeeded,2024-02-06
pay_0130eb45,inv_745be1dc,cust_30ac1d21,15840.0,USD,wire_transfer,2024-07-05,ch_3ddb4cbd-b851-4e,succeeded,2024-07-05
pay_b8f7fd2f,inv_3ad41efe,cust_477da79e,810.0,USD,card,2024-04-05,ch_f2febe44-96d0-4d,succeeded,2024-04-05
pay_df6bd2d0,inv_e40ae5fb,cust_477da79e,810.0,USD,wire_transfer,2024-05-02,ch_0540d75c-d7d3-49,succeeded,2024-05-02
pay_c3148273,inv_c6a6b729,cust_477da79e,810.0,USD,card,2024-05-14,ch_a81e05c3-f793-4e,succeeded,2024-05-14
pay_3ab7fd40,inv_ad333a0f,cust_477da79e,729.0,USD,card,2024-06-22,ch_7f39355a-2c3a-47,succeeded,2024-06-22
pay_fcfc91a2,inv_3b71ab8f,cust_477da79e,810.0,USD,card,2024-08-05,ch_2b7fed41-b613-47,succeeded,2024-08-05
pay_7471c45e,inv_971ecd60,cust_477da79e,648.0,USD,wire_transfer,2024-08-27,ch_e56a1030-0bf2-4f,succeeded,2024-08-27
pay_00f41b8a,inv_5de50105,cust_477da79e,729.0,USD,wire_transfer,2024-10-30,ch_729a5ec6-de51-42,succeeded,2024-10-30
pay_7a6a18bf,inv_0fcea658,cust_477da79e,810.0,USD,wire_transfer,2024-11-29,ch_708e9ed7-a2ab-44,succeeded,2024-11-29
pay_74af6efe,inv_96783698,cust_477da79e,810.0,USD,wire_transfer,2024-12-21,ch_67ae10c3-3b98-41,succeeded,2024-12-21
pay_bf6afec0,inv_d52614a1,cust_b06e127f,0.0,USD,ach,2024-09-06,ch_228d061d-2c59-43,succeeded,2024-09-06
pay_a3ad008c,inv_073176af,cust_6e4c0342,108.0,USD,ach,2024-09-25,ch_c2b36400-468e-43,succeeded,2024-09-25
pay_20854e9e,inv_040be5da,cust_6e4c0342,97.2,USD,card,2024-10-12,ch_1c5946b6-ebdd-46,succeeded,2024-10-12
pay_b36a83f7,inv_bead650c,cust_6e4c0342,108.0,USD,wire_transfer,2024-11-18,ch_7493f670-96a9-45,succeeded,2024-11-18
pay_5b5689ef,inv_b48d445f,cust_6e4c0342,108.0,USD,ach,2024-12-22,ch_6a7387fc-c0e0-4e,succeeded,2024-12-22
pay_89965863,inv_6b22bfa5,cust_6e4c0342,108.0,USD,wire_transfer,2025-01-09,ch_af29dfb3-3bcd-42,succeeded,2025-01-09
pay_37a1b1de,inv_e8840ad6,cust_91fb78dc,468.0,USD,wire_transfer,2024-09-22,ch_de310775-663f-45,succeeded,2024-09-22
pay_c67100b6,inv_44e6cf66,cust_91fb78dc,421.2,USD,card,2024-10-13,ch_005fe7a8-ac47-4d,succeeded,2024-10-13
pay_2be57887,inv_2c922e5f,cust_91fb78dc,421.2,USD,ach,2024-11-06,ch_6fc9442c-f22f-4d,succeeded,2024-11-06
pay_9391b78c,inv_7131d41c,cust_91fb78dc,374.4,USD,ach,2024-12-12,ch_37fc024e-bc59-4d,succeeded,2024-12-12
pay_2424bb0c,inv_50f97291,cust_91fb78dc,468.0,USD,wire_transfer,2025-01-12,ch_9dc76fc4-2aa5-49,succeeded,2025-01-12
pay_9c7a0b5e,inv_95a0d7c3,cust_790b8432,1140.0,USD,ach,2024-05-16,ch_c5173572-03a6-4b,succeeded,2024-05-16
pay_0b051edb,inv_312a4dc9,cust_63721b0d,5340.0,USD,ach,2024-12-06,ch_710e29cb-64be-44,succeeded,2024-12-06
pay_c5cf4fd1,inv_528974c1,cust_928a7251,4.5,USD,ach,2024-11-02,ch_c63e579b-01ab-44,succeeded,2024-11-02
pay_d35d49dd,inv_65efeaa8,cust_928a7251,6.0,USD,ach,2024-11-12,ch_7c41785e-888e-48,succeeded,2024-11-12
pay_0a8dc68a,inv_33b626c9,cust_928a7251,4.5,USD,wire_transfer,2024-12-10,ch_bd5ba84b-516e-40,succeeded,2024-12-10
pay_a89b4c78,inv_d38a5b74,cust_4884405f,0.0,USD,wire_transfer,2024-12-04,ch_7dfa7431-fc87-44,succeeded,2024-12-04
pay_28c079ab,inv_692371b6,cust_4884405f,0.0,USD,ach,2024-12-31,ch_01ba6f82-67ec-46,succeeded,2024-12-31
pay_515910e0,inv_50740cbb,cust_d35905f2,1134.0,USD,wire_transfer,2024-02-23,ch_2a8ab8a7-7631-4f,succeeded,2024-02-23
pay_ed0233e4,inv_deb8c722,cust_33e71b67,78.0,USD,card,2024-07-19,ch_1cfce046-3122-4c,succeeded,2024-07-19
pay_8d2981ca,inv_7b89b608,cust_33e71b67,78.0,USD,wire_transfer,2024-08-11,ch_5a029095-0c4e-42,succeeded,2024-08-11
pay_e0a6f330,inv_eb448e46,cust_33e71b67,78.0,USD,ach,2024-09-21,ch_84df2270-6463-4f,succeeded,2024-09-21
pay_0d09150e,inv_1bda1495,cust_33e71b67,70.2,USD,card,2024-10-15,ch_c5a8a953-ae2f-44,succeeded,2024-10-15
pay_cd6b889a,inv_210edcaf,cust_33e71b67,62.4,USD,wire_transfer,2024-11-07,ch_65892de3-0e3e-47,succeeded,2024-11-07
pay_60e10d60,inv_723bbe15,cust_33e71b67,78.0,USD,wire_transfer,2024-12-19,ch_425fd27e-77fd-49,succeeded,2024-12-19
pay_b01651bb,inv_d03a1c44,cust_33e71b67,78.0,USD,card,2025-01-15,ch_a1c7f5ff-d295-4b,succeeded,2025-01-15
pay_ddedaf6f,inv_e1894c38,cust_f5b6361f,1548.0,USD,ach,2024-02-24,ch_044d4c2d-e10d-44,succeeded,2024-02-24
pay_f7a29092,inv_a543ed0c,cust_f5b6361f,1161.0,USD,wire_transfer,2024-04-08,ch_3e8213e3-1273-49,succeeded,2024-04-08
pay_05d2b6bd,inv_f77e8083,cust_f5b6361f,1238.4,USD,ach,2024-05-13,ch_d0c883b4-4499-4a,succeeded,2024-05-13
pay_ba8d18d3,inv_4f8d74c8,cust_f5b6361f,1548.0,USD,wire_transfer,2024-05-31,ch_5e82846c-fd54-44,succeeded,2024-05-31
pay_4b274bba,inv_5617792f,cust_f5b6361f,1393.2,USD,wire_transfer,2024-07-03,ch_60704a4e-b7cb-4a,succeeded,2024-07-03
pay_38e25aaf,inv_3e568264,cust_f5b6361f,1548.0,USD,card,2024-07-26,ch_26162c24-6736-42,succeeded,2024-07-26
pay_467b187f,inv_70515412,cust_f5b6361f,1548.0,USD,wire_transfer,2024-09-08,ch_0138bb4b-7d27-47,succeeded,2024-09-08
pay_66d8e137,inv_a8951162,cust_f5b6361f,1548.0,USD,ach,2024-10-15,ch_8ee2bde6-f883-4c,succeeded,2024-10-15
pay_50cc676a,inv_f9e804a6,cust_f5b6361f,1238.4,USD,ach,2024-10-21,ch_1916d4f0-5e3c-47,succeeded,2024-10-21
pay_d1de6646,inv_cec0c144,cust_f5b6361f,1238.4,USD,card,2024-12-23,ch_0feb4535-262f-4c,succeeded,2024-12-23
pay_66518293,inv_1c3fb51a,cust_ef234ff6,300.0,USD,wire_transfer,2024-12-07,ch_be3c17cd-c4ce-48,succeeded,2024-12-07
pay_24d73c78,inv_6ca950de,cust_aff10e4f,23875.2,USD,wire_transfer,2024-02-09,ch_bed5e02c-b79e-46,succeeded,2024-02-09
pay_bc68e34d,inv_2733f836,cust_aff10e4f,29844.0,USD,wire_transfer,2024-04-02,ch_659df5a9-5546-40,succeeded,2024-04-02
pay_b30931a4,inv_03659742,cust_aff10e4f,26859.6,USD,ach,2024-04-10,ch_0dc6900c-9657-41,succeeded,2024-04-10
pay_7b2440e8,inv_9a882b41,cust_aff10e4f,29844.0,USD,card,2024-06-04,ch_8f3e4417-babe-46,succeeded,2024-06-04
pay_7c84965b,inv_6c498d5b,cust_aff10e4f,26859.6,USD,ach,2024-07-05,ch_caae281e-4373-40,succeeded,2024-07-05
pay_8e1bdc8d,inv_3566d39b,cust_aff10e4f,29844.0,USD,card,2024-07-28,ch_f0ba8818-1f85-46,succeeded,2024-07-28
pay_5bd858d1,inv_571f057f,cust_aff10e4f,29844.0,USD,wire_transfer,2024-08-26,ch_44be34fb-618a-43,succeeded,2024-08-26
pay_5d1551c5,inv_4b6e6b11,cust_aff10e4f,23875.2,USD,card,2024-09-19,ch_c1fd008c-0a38-44,succeeded,2024-09-19
pay_619d78c4,inv_5ceaaad2,cust_aff10e4f,29844.0,USD,ach,2024-11-26,ch_3f2d2ad4-1a72-47,succeeded,2024-11-26
pay_32ab5e2a,inv_877c9ca2,cust_aff10e4f,29844.0,USD,ach,2024-12-23,ch_59e23a72-9631-41,succeeded,2024-12-23
pay_6befd3f1,inv_a0e29a07,cust_cc803303,9420.0,USD,ach,2024-05-23,ch_b0455fce-3917-44,succeeded,2024-05-23
pay_3d8df1aa,inv_94af5c4c,cust_1b82397c,743472.0,USD,ach,2024-07-22,ch_0a788081-8819-47,succeeded,2024-07-22
pay_d882265d,inv_f4bc9ab8,cust_eeae4c73,17190.0,USD,card,2024-04-21,ch_96112a8a-5edc-41,succeeded,2024-04-21
pay_60ed8ec4,inv_1d9f66c4,cust_eeae4c73,15471.0,USD,card,2024-05-09,ch_6e4a0976-9c13-4d,succeeded,2024-05-09
pay_bf26643d,inv_4426e37b,cust_eeae4c73,17190.0,USD,ach,2024-06-02,ch_8fd60869-970e-42,succeeded,2024-06-02
pay_ada24a3e,inv_6258f825,cust_eeae4c73,12892.5,USD,ach,2024-06-26,ch_b2db233a-8a9d-41,succeeded,2024-06-26
pay_872c9fb1,inv_fed866e5,cust_eeae4c73,17190.0,USD,ach,2024-07-29,ch_82e6e894-b60d-43,succeeded,2024-07-29
pay_8437a78b,inv_03ef0243,cust_eeae4c73,17190.0,USD,ach,2024-08-26,ch_5b303656-0bf3-4d,succeeded,2024-08-26
pay_cecb97d7,inv_1bbcc85d,cust_eeae4c73,13752.0,USD,card,2024-10-10,ch_10077707-d4b4-49,succeeded,2024-10-10
pay_864d61ed,inv_6aa7661e,cust_eeae4c73,17190.0,USD,card,2024-12-02,ch_6f9e798e-f8a5-4e,succeeded,2024-12-02
