invoice_id,subscription_id,customer_id,invoice_date,due_date,paid_date,amount,discount_amount,final_amount,status,billing_period_start,billing_period_end,created_at
inv_d49d57c2,sub_4d2210d7,cust_07164d04,2024-03-22,2024-04-21,2024-04-13,2646,0.0,2646.0,paid,2024-03-22,2024-04-20,2024-03-22
inv_909d27ad,sub_4d2210d7,cust_07164d04,2024-04-21,2024-05-21,2024-05-04,2646,0.0,2646.0,paid,2024-04-21,2024-05-20,2024-04-21
inv_ecd5ed42,sub_4d2210d7,cust_07164d04,2024-05-21,2024-06-20,2024-06-19,2646,0.0,2646.0,paid,2024-05-21,2024-06-19,2024-05-21
inv_32ee3742,sub_4d2210d7,cust_07164d04,2024-06-20,2024-07-20,2024-06-29,2646,0.0,2646.0,paid,2024-06-20,2024-07-19,2024-06-20
inv_a83864aa,sub_4d2210d7,cust_07164d04,2024-07-20,2024-08-19,2024-08-11,2646,264.6,2381.4,paid,2024-07-20,2024-08-18,2024-07-20
inv_6262aa52,sub_4d2210d7,cust_07164d04,2024-08-19,2024-09-18,2024-09-07,2646,529.2,2116.8,paid,2024-08-19,2024-09-17,2024-08-19
inv_d4794c0a,sub_4d2210d7,cust_07164d04,2024-09-18,2024-10-18,2024-09-24,2646,264.6,2381.4,paid,2024-09-18,2024-10-17,2024-09-18
inv_0018af4e,sub_4d2210d7,cust_07164d04,2024-10-18,2024-11-17,,2646,0.0,2646.0,overdue,2024-10-18,2024-11-16,2024-10-18
inv_61a25f6b,sub_4d2210d7,cust_07164d04,2024-11-17,2024-12-17,,2646,0.0,2646.0,overdue,2024-11-17,2024-12-16,2024-11-17
inv_e8a40380,sub_4d2210d7,cust_07164d04,2024-12-17,2025-01-16,2025-01-04,2646,0.0,2646.0,paid,2024-12-17,2025-01-15,2024-12-17
inv_a8c3a2b9,sub_d7b70ab8,cust_bf4760e3,2024-09-10,2024-10-10,2024-09-26,2358,0.0,2358.0,paid,2024-09-10,2024-10-09,2024-09-10
inv_1fa4b049,sub_d7b70ab8,cust_bf4760e3,2024-10-10,2024-11-09,2024-10-20,2358,0.0,2358.0,paid,2024-10-10,2024-11-08,2024-10-10
inv_e270f4b1,sub_d7b70ab8,cust_bf4760e3,2024-11-09,2024-12-09,2024-12-02,2358,235.8,2122.2,paid,2024-11-09,2024-12-08,2024-11-09
inv_3abd1586,sub_d7b70ab8,cust_bf4760e3,2024-12-09,2025-01-08,2024-12-30,2358,235.8,2122.2,paid,2024-12-09,2025-01-07,2024-12-09
inv_96e294f4,sub_e3e1b966,cust_a831d5d4,2024-08-13,2024-09-12,2024-09-02,252,0.0,252.0,paid,2024-08-13,2024-09-11,2024-08-13
inv_24c40122,sub_e3e1b966,cust_a831d5d4,2024-09-12,2024-10-12,2024-09-25,252,0.0,252.0,paid,2024-09-12,2024-10-11,2024-09-12
inv_cc6e1b94,sub_e3e1b966,cust_a831d5d4,2024-10-12,2024-11-11,2024-10-20,252,0.0,252.0,paid,2024-10-12,2024-11-10,2024-10-12
inv_82774107,sub_e3e1b966,cust_a831d5d4,2024-11-11,2024-12-11,2024-11-23,252,0.0,252.0,paid,2024-11-11,2024-12-10,2024-11-11
inv_dac6a913,sub_e3e1b966,cust_a831d5d4,2024-12-11,2025-01-10,2024-12-22,252,0.0,252.0,paid,2024-12-11,2025-01-09,2024-12-11
inv_8f97843f,sub_58d891f0,cust_6ee8844a,2024-09-22,2024-10-22,2024-10-10,36960,0.0,36960.0,paid,2024-09-22,2025-09-21,2024-09-22
inv_bff9994c,sub_4d27204b,cust_32899952,2024-11-30,2024-12-30,2024-12-19,22680,0.0,22680.0,paid,2024-11-30,2024-12-29,2024-11-30
inv_e4584aee,sub_4d27204b,cust_32899952,2024-12-30,2025-01-29,2025-01-27,22680,4536.0,18144.0,paid,2024-12-30,2025-01-28,2024-12-30
inv_cbbef9ce,sub_cfa52b6a,cust_18293d5f,2024-04-30,2024-05-30,2024-05-18,16020,0.0,16020.0,paid,2024-04-30,2025-04-29,2024-04-30
inv_a14881d8,sub_784c03b5,cust_be397f82,2024-02-22,2024-03-23,2024-03-15,60,15.0,45.0,paid,2024-02-22,2025-02-20,2024-02-22
inv_34bc25ff,sub_cd73cc10,cust_47f066bd,2024-10-26,2024-11-25,2024-11-18,60,15.0,45.0,paid,2024-10-26,2025-10-25,2024-10-26
inv_9a617292,sub_ae082ead,cust_0585c76c,2024-09-11,2024-10-11,2024-09-18,378,0.0,378.0,paid,2024-09-11,2024-10-10,2024-09-11
inv_89061cfc,sub_ae082ead,cust_0585c76c,2024-10-11,2024-11-10,2024-10-12,378,0.0,378.0,paid,2024-10-11,2024-11-09,2024-10-11
inv_4d56c6f6,sub_ae082ead,cust_0585c76c,2024-11-10,2024-12-10,2024-11-19,378,75.60000000000001,302.4,paid,2024-11-10,2024-12-09,2024-11-10
inv_96c19c8c,sub_ae082ead,cust_0585c76c,2024-12-10,2025-01-09,2025-01-08,378,0.0,378.0,paid,2024-12-10,2025-01-08,2024-12-10
inv_32b29a3f,sub_66830023,cust_b06e127f,2024-03-02,2024-04-01,2024-03-10,0,0.0,0.0,paid,2024-03-02,2025-03-01,2024-03-02
inv_c3a44303,sub_c35472e1,cust_568acecc,2024-01-27,2024-02-26,2024-02-05,651840,0.0,651840.0,paid,2024-01-27,2025-01-25,2024-01-27
inv_427c1ec4,sub_bef03692,cust_d48c3f35,2024-07-25,2024-08-24,2024-08-15,2250,225.0,2025.0,paid,2024-07-25,2024-08-23,2024-07-25
inv_efb28be6,sub_bef03692,cust_d48c3f35,2024-08-24,2024-09-23,2024-09-09,2250,450.0,1800.0,paid,2024-08-24,2024-09-22,2024-08-24
inv_0570768c,sub_bef03692,cust_d48c3f35,2024-09-23,2024-10-23,2024-10-15,2250,0.0,2250.0,paid,2024-09-23,2024-10-22,2024-09-23
inv_628bb167,sub_bef03692,cust_d48c3f35,2024-10-23,2024-11-22,2024-11-22,2250,225.0,2025.0,paid,2024-10-23,2024-11-21,2024-10-23
inv_da8a82d2,sub_bef03692,cust_d48c3f35,2024-11-22,2024-12-22,2024-11-29,2250,225.0,2025.0,paid,2024-11-22,2024-12-21,2024-11-22
inv_7e82112c,sub_bef03692,cust_d48c3f35,2024-12-22,2025-01-21,2024-12-26,2250,225.0,2025.0,paid,2024-12-22,2025-01-20,2024-12-22
inv_7ab68357,sub_a4fe7b1e,cust_430bf969,2024-02-15,2024-03-16,2024-03-16,6480,0.0,6480.0,paid,2024-02-15,2025-02-13,2024-02-15
inv_5413df03,sub_56f056b1,cust_31b7e956,2024-05-03,2024-06-02,2024-05-26,3660,0.0,3660.0,paid,2024-05-03,2025-05-02,2024-05-03
inv_e6820b23,sub_9feb37c5,cust_95c9dd83,2024-10-09,2024-11-08,2024-10-24,6,0.0,6.0,paid,2024-10-09,2024-11-07,2024-10-09
inv_47094184,sub_9feb37c5,cust_95c9dd83,2024-11-08,2024-12-08,2024-12-02,6,0.0,6.0,paid,2024-11-08,2024-12-07,2024-11-08
inv_5f99927d,sub_6636a9f9,cust_10ee9ef9,2024-05-03,2024-06-02,2024-05-04,14304,0.0,14304.0,paid,2024-05-03,2024-06-01,2024-05-03
inv_cae54a49,sub_6636a9f9,cust_10ee9ef9,2024-06-02,2024-07-02,2024-06-29,14304,0.0,14304.0,paid,2024-06-02,2024-07-01,2024-06-02
inv_2ecb4224,sub_6636a9f9,cust_10ee9ef9,2024-07-02,2024-08-01,2024-07-26,14304,0.0,14304.0,paid,2024-07-02,2024-07-31,2024-07-02
inv_c2c02535,sub_6636a9f9,cust_10ee9ef9,2024-08-01,2024-08-31,2024-08-08,14304,0.0,14304.0,paid,2024-08-01,2024-08-30,2024-08-01
inv_8b59c9d0,sub_6636a9f9,cust_10ee9ef9,2024-08-31,2024-09-30,2024-09-22,14304,0.0,14304.0,paid,2024-08-31,2024-09-29,2024-08-31
inv_cf51e114,sub_6636a9f9,cust_10ee9ef9,2024-09-30,2024-10-30,2024-10-02,14304,0.0,14304.0,paid,2024-09-30,2024-10-29,2024-09-30
inv_be3987ef,sub_6636a9f9,cust_10ee9ef9,2024-10-30,2024-11-29,2024-11-06,14304,0.0,14304.0,paid,2024-10-30,2024-11-28,2024-10-30
inv_9babfc0d,sub_6636a9f9,cust_10ee9ef9,2024-11-29,2024-12-29,2024-12-24,14304,0.0,14304.0,paid,2024-11-29,2024-12-28,2024-11-29
inv_768ee0e5,sub_6636a9f9,cust_10ee9ef9,2024-12-29,2025-01-28,2025-01-03,14304,0.0,14304.0,paid,2024-12-29,2025-01-27,2024-12-29
inv_df7a8c47,sub_1397e04e,cust_9df6729b,2024-06-08,2024-07-08,2024-06-14,23580,0.0,23580.0,paid,2024-06-08,2025-06-07,2024-06-08
inv_952164cb,sub_1aff6910,cust_4ada5024,2024-10-16,2024-11-15,2024-10-28,390,0.0,390.0,paid,2024-10-16,2024-11-14,2024-10-16
inv_81be87a7,sub_1aff6910,cust_4ada5024,2024-11-15,2024-12-15,2024-12-12,390,0.0,390.0,paid,2024-11-15,2024-12-14,2024-11-15
inv_cf6a6c28,sub_1aff6910,cust_4ada5024,2024-12-15,2025-01-14,2025-01-09,390,78.0,312.0,paid,2024-12-15,2025-01-13,2024-12-15
inv_a4909825,sub_a1fe5aa7,cust_011feec8,2024-10-13,2024-11-12,2024-10-27,5940,0.0,5940.0,paid,2024-10-13,2025-10-12,2024-10-13
inv_d6d8546b,sub_e1b11048,cust_09a9467a,2024-10-29,2024-11-28,2024-11-25,3240,0.0,3240.0,paid,2024-10-29,2025-10-28,2024-10-29
inv_a2cb127d,sub_61872135,cust_94ad9b0a,2024-02-11,2024-03-12,2024-03-05,8658,0.0,8658.0,paid,2024-02-11,2024-03-11,2024-02-11
inv_f725dc51,sub_61872135,cust_94ad9b0a,2024-03-12,2024-04-11,2024-04-10,8658,0.0,8658.0,paid,2024-03-12,2024-04-10,2024-03-12
inv_992d2f1d,sub_61872135,cust_94ad9b0a,2024-04-11,2024-05-11,2024-05-11,8658,1731.6000000000001,6926.4,paid,2024-04-11,2024-05-10,2024-04-11
inv_325176fe,sub_61872135,cust_94ad9b0a,2024-05-11,2024-06-10,2024-05-26,8658,0.0,8658.0,paid,2024-05-11,2024-06-09,2024-05-11
inv_90124c41,sub_61872135,cust_94ad9b0a,2024-06-10,2024-07-10,,8658,0.0,8658.0,overdue,2024-06-10,2024-07-09,2024-06-10
inv_9fde9fbd,sub_61872135,cust_94ad9b0a,2024-07-10,2024-08-09,2024-07-25,8658,0.0,8658.0,paid,2024-07-10,2024-08-08,2024-07-10
inv_9498284e,sub_61872135,cust_94ad9b0a,2024-08-09,2024-09-08,2024-09-04,8658,0.0,8658.0,paid,2024-08-09,2024-09-07,2024-08-09
inv_bef0ba48,sub_61872135,cust_94ad9b0a,2024-09-08,2024-10-08,2024-09-28,8658,0.0,8658.0,paid,2024-09-08,2024-10-07,2024-09-08
inv_badbb100,sub_61872135,cust_94ad9b0a,2024-10-08,2024-11-07,2024-11-02,8658,0.0,8658.0,paid,2024-10-08,2024-11-06,2024-10-08
inv_2602157f,sub_61872135,cust_94ad9b0a,2024-11-07,2024-12-07,2024-11-17,8658,865.8000000000001,7792.2,paid,2024-11-07,2024-12-06,2024-11-07
inv_d6323d4d,sub_61872135,cust_94ad9b0a,2024-12-07,2025-01-06,2025-01-06,8658,0.0,8658.0,paid,2024-12-07,2025-01-05,2024-12-07
inv_44c2b1a3,sub_aed58c7b,cust_859be475,2024-03-12,2024-04-11,2024-04-07,6246,0.0,6246.0,paid,2024-03-12,2024-04-10,2024-03-12
inv_63e6bca1,sub_aed58c7b,cust_859be475,2024-04-11,2024-05-11,2024-04-19,6246,0.0,6246.0,paid,2024-04-11,2024-05-10,2024-04-11
inv_b4df4f0f,sub_aed58c7b,cust_859be475,2024-05-11,2024-06-10,2024-06-08,6246,624.6,5621.4,paid,2024-05-11,2024-06-09,2024-05-11
inv_79ae9ea0,sub_aed58c7b,cust_859be475,2024-06-10,2024-07-10,2024-07-10,6246,0.0,6246.0,paid,2024-06-10,2024-07-09,2024-06-10
inv_090df064,sub_aed58c7b,cust_859be475,2024-07-10,2024-08-09,2024-08-06,6246,0.0,6246.0,paid,2024-07-10,2024-08-08,2024-07-10
inv_715cf99b,sub_aed58c7b,cust_859be475,2024-08-09,2024-09-08,2024-08-27,6246,0.0,6246.0,paid,2024-08-09,2024-09-07,2024-08-09
inv_a2d8d850,sub_aed58c7b,cust_859be475,2024-09-08,2024-10-08,2024-09-16,6246,1249.2,4996.8,paid,2024-09-08,2024-10-07,2024-09-08
inv_8967db80,sub_aed58c7b,cust_859be475,2024-10-08,2024-11-07,2024-10-28,6246,1249.2,4996.8,paid,2024-10-08,2024-11-06,2024-10-08
inv_69e6d874,sub_aed58c7b,cust_859be475,2024-11-07,2024-12-07,2024-11-25,6246,0.0,6246.0,paid,2024-11-07,2024-12-06,2024-11-07
inv_e27551dc,sub_aed58c7b,cust_859be475,2024-12-07,2025-01-06,2024-12-25,6246,0.0,6246.0,paid,2024-12-07,2025-01-05,2024-12-07
inv_d8ef6ea2,sub_4e67cc57,cust_ae87a752,2024-10-23,2024-11-22,2024-11-10,64260,0.0,64260.0,paid,2024-10-23,2025-10-22,2024-10-23
inv_7be84569,sub_26dbb3f4,cust_dfd833f2,2024-04-13,2024-05-13,2024-04-27,221760,0.0,221760.0,paid,2024-04-13,2025-04-12,2024-04-13
inv_779eb6ea,sub_a9f297e3,cust_ff12f1b2,2024-08-08,2024-09-07,2024-08-13,9540,0.0,9540.0,paid,2024-08-08,2025-08-07,2024-08-08
inv_9bcf893f,sub_c45ab2f3,cust_785a25a6,2024-03-31,2024-04-30,2024-04-21,360,36.0,324.0,paid,2024-03-31,2025-03-30,2024-03-31
inv_61cb7a3a,sub_c939218c,cust_3fbc4e6f,2024-09-23,2024-10-23,2024-10-08,157920,0.0,157920.0,paid,2024-09-23,2025-09-22,2024-09-23
inv_b9f48cfe,sub_bb2eab67,cust_19cd404a,2024-01-31,2024-03-01,2024-02-18,1632,0.0,1632.0,paid,2024-01-31,2024-02-29,2024-01-31
inv_8e2ecc91,sub_bb2eab67,cust_19cd404a,2024-03-01,2024-03-31,2024-03-16,1632,0.0,1632.0,paid,2024-03-01,2024-03-30,2024-03-01
inv_383c7b08,sub_bb2eab67,cust_19cd404a,2024-03-31,2024-04-30,2024-04-28,1632,0.0,1632.0,paid,2024-03-31,2024-04-29,2024-03-31
inv_3264c0d1,sub_bb2eab67,cust_19cd404a,2024-04-30,2024-05-30,2024-05-01,1632,0.0,1632.0,paid,2024-04-30,2024-05-29,2024-04-30
inv_e13c563d,sub_bb2eab67,cust_19cd404a,2024-05-30,2024-06-29,2024-06-22,1632,163.20000000000002,1468.8,paid,2024-05-30,2024-06-28,2024-05-30
inv_e9f16429,sub_bb2eab67,cust_19cd404a,2024-06-29,2024-07-29,2024-06-30,1632,0.0,1632.0,paid,2024-06-29,2024-07-28,2024-06-29
inv_7a435968,sub_bb2eab67,cust_19cd404a,2024-07-29,2024-08-28,2024-08-22,1632,0.0,1632.0,paid,2024-07-29,2024-08-27,2024-07-29
inv_fd9d2543,sub_bb2eab67,cust_19cd404a,2024-08-28,2024-09-27,2024-08-31,1632,163.20000000000002,1468.8,paid,2024-08-28,2024-09-26,2024-08-28
inv_04494019,sub_bb2eab67,cust_19cd404a,2024-09-27,2024-10-27,2024-10-23,1632,0.0,1632.0,paid,2024-09-27,2024-10-26,2024-09-27
inv_4655024b,sub_bb2eab67,cust_19cd404a,2024-10-27,2024-11-26,2024-11-14,1632,0.0,1632.0,paid,2024-10-27,2024-11-25,2024-10-27
inv_d0e0416e,sub_bb2eab67,cust_19cd404a,2024-11-26,2024-12-26,2024-12-17,1632,0.0,1632.0,paid,2024-11-26,2024-12-25,2024-11-26
inv_63087813,sub_bb2eab67,cust_19cd404a,2024-12-26,2025-01-25,2025-01-19,1632,163.20000000000002,1468.8,paid,2024-12-26,2025-01-24,2024-12-26
inv_0f0bf23c,sub_d181197f,cust_46ea8cb5,2024-10-29,2024-11-28,2024-11-11,4500,0.0,4500.0,paid,2024-10-29,2025-10-28,2024-10-29
inv_f02b6dd0,sub_30321279,cust_b68b3ef5,2024-02-22,2024-03-23,2024-03-10,12,0.0,12.0,paid,2024-02-22,2024-03-22,2024-02-22
inv_7122e035,sub_30321279,cust_b68b3ef5,2024-03-23,2024-04-22,2024-04-01,12,0.0,12.0,paid,2024-03-23,2024-04-21,2024-03-23
inv_5ecc3df3,sub_30321279,cust_b68b3ef5,2024-04-22,2024-05-22,2024-04-27,12,0.0,12.0,paid,2024-04-22,2024-05-21,2024-04-22
inv_d25c8026,sub_30321279,cust_b68b3ef5,2024-05-22,2024-06-21,2024-06-07,12,0.0,12.0,paid,2024-05-22,2024-06-20,2024-05-22
inv_5d797d27,sub_30321279,cust_b68b3ef5,2024-06-21,2024-07-21,2024-07-16,12,0.0,12.0,paid,2024-06-21,2024-07-20,2024-06-21
inv_1f689642,sub_30321279,cust_b68b3ef5,2024-07-21,2024-08-20,2024-08-15,12,0.0,12.0,paid,2024-07-21,2024-08-19,2024-07-21
inv_e4009506,sub_30321279,cust_b68b3ef5,2024-08-20,2024-09-19,2024-08-22,12,0.0,12.0,paid,2024-08-20,2024-09-18,2024-08-20
inv_c16ed223,sub_30321279,cust_b68b3ef5,2024-09-19,2024-10-19,2024-10-06,12,0.0,12.0,paid,2024-09-19,2024-10-18,2024-09-19
inv_83c6d22b,sub_30321279,cust_b68b3ef5,2024-10-19,2024-11-18,2024-11-08,12,0.0,12.0,paid,2024-10-19,2024-11-17,2024-10-19
inv_440fd1dc,sub_30321279,cust_b68b3ef5,2024-11-18,2024-12-18,2024-12-17,12,0.0,12.0,paid,2024-11-18,2024-12-17,2024-11-18
inv_63c7d948,sub_30321279,cust_b68b3ef5,2024-12-18,2025-01-17,2024-12-29,12,0.0,12.0,paid,2024-12-18,2025-01-16,2024-12-18
inv_149df3a3,sub_7646f60b,cust_e507f7af,2024-11-24,2024-12-24,2024-12-03,73440,0.0,73440.0,paid,2024-11-24,2025-11-23,2024-11-24
inv_10fbd468,sub_23944d4f,cust_00747296,2024-07-01,2024-07-31,2024-07-20,94224,0.0,94224.0,paid,2024-07-01,2024-07-30,2024-07-01
inv_55fcd120,sub_23944d4f,cust_00747296,2024-07-31,2024-08-30,2024-08-26,94224,0.0,94224.0,paid,2024-07-31,2024-08-29,2024-07-31
inv_9d36417e,sub_23944d4f,cust_00747296,2024-08-30,2024-09-29,2024-09-10,94224,0.0,94224.0,paid,2024-08-30,2024-09-28,2024-08-30
inv_d6bf0ab2,sub_23944d4f,cust_00747296,2024-09-29,2024-10-29,2024-10-09,94224,0.0,94224.0,paid,2024-09-29,2024-10-28,2024-09-29
inv_59330b8f,sub_23944d4f,cust_00747296,2024-10-29,2024-11-28,2024-11-11,94224,9422.4,84801.6,paid,2024-10-29,2024-11-27,2024-10-29
inv_3e28a65e,sub_23944d4f,cust_00747296,2024-11-28,2024-12-28,2024-11-30,94224,9422.4,84801.6,paid,2024-11-28,2024-12-27,2024-11-28
inv_d1948a2c,sub_23944d4f,cust_00747296,2024-12-28,2025-01-27,2025-01-04,94224,0.0,94224.0,paid,2024-12-28,2025-01-26,2024-12-28
inv_7328a06b,sub_d358f7ee,cust_6461f338,2024-09-09,2024-10-09,2024-09-29,78660,0.0,78660.0,paid,2024-09-09,2025-09-08,2024-09-09
inv_f38ad825,sub_70c24582,cust_b258bf7d,2024-03-12,2024-04-11,2024-04-07,13152,0.0,13152.0,paid,2024-03-12,2024-04-10,2024-03-12
inv_f5d2bf57,sub_70c24582,cust_b258bf7d,2024-04-11,2024-05-11,2024-05-06,13152,3288.0,9864.0,paid,2024-04-11,2024-05-10,2024-04-11
inv_1e8768df,sub_70c24582,cust_b258bf7d,2024-05-11,2024-06-10,2024-06-10,13152,0.0,13152.0,paid,2024-05-11,2024-06-09,2024-05-11
inv_a3d648f2,sub_70c24582,cust_b258bf7d,2024-06-10,2024-07-10,2024-06-12,13152,0.0,13152.0,paid,2024-06-10,2024-07-09,2024-06-10
inv_7968bd60,sub_70c24582,cust_b258bf7d,2024-07-10,2024-08-09,2024-07-14,13152,0.0,13152.0,paid,2024-07-10,2024-08-08,2024-07-10
inv_7efc4224,sub_70c24582,cust_b258bf7d,2024-08-09,2024-09-08,2024-08-26,13152,2630.4,10521.6,paid,2024-08-09,2024-09-07,2024-08-09
inv_cf512482,sub_70c24582,cust_b258bf7d,2024-09-08,2024-10-08,2024-09-25,13152,0.0,13152.0,paid,2024-09-08,2024-10-07,2024-09-08
inv_a63e7b54,sub_64e17ac2,cust_1d4b2869,2024-07-03,2024-08-02,2024-07-27,43680,4368.0,39312.0,paid,2024-07-03,2025-07-02,2024-07-03
inv_2fd186ea,sub_19135516,cust_ae2f5724,2024-03-04,2024-04-03,2024-03-10,2700,0.0,2700.0,paid,2024-03-04,2025-03-03,2024-03-04
inv_e0827399,sub_379fe87c,cust_619b02c1,2024-03-28,2024-04-27,2024-04-26,54528,0.0,54528.0,paid,2024-03-28,2024-04-26,2024-03-28
inv_67a2d41b,sub_379fe87c,cust_619b02c1,2024-04-27,2024-05-27,2024-05-10,54528,10905.6,43622.4,paid,2024-04-27,2024-05-26,2024-04-27
inv_f4b166ae,sub_379fe87c,cust_619b02c1,2024-05-27,2024-06-26,2024-06-17,54528,5452.8,49075.2,paid,2024-05-27,2024-06-25,2024-05-27
inv_560c5695,sub_379fe87c,cust_619b02c1,2024-06-26,2024-07-26,2024-07-01,54528,0.0,54528.0,paid,2024-06-26,2024-07-25,2024-06-26
inv_69f57115,sub_379fe87c,cust_619b02c1,2024-07-26,2024-08-25,2024-08-08,54528,0.0,54528.0,paid,2024-07-26,2024-08-24,2024-07-26
inv_3e176fd1,sub_379fe87c,cust_619b02c1,2024-08-25,2024-09-24,2024-08-31,54528,0.0,54528.0,paid,2024-08-25,2024-09-23,2024-08-25
inv_8cdf59ff,sub_379fe87c,cust_619b02c1,2024-09-24,2024-10-24,2024-10-16,54528,0.0,54528.0,paid,2024-09-24,2024-10-23,2024-09-24
inv_a2deb5da,sub_379fe87c,cust_619b02c1,2024-10-24,2024-11-23,2024-10-30,54528,5452.8,49075.2,paid,2024-10-24,2024-11-22,2024-10-24
inv_5c45cdd0,sub_379fe87c,cust_619b02c1,2024-11-23,2024-12-23,2024-12-18,54528,0.0,54528.0,paid,2024-11-23,2024-12-22,2024-11-23
inv_c07dab84,sub_379fe87c,cust_619b02c1,2024-12-23,2025-01-22,2025-01-16,54528,5452.8,49075.2,paid,2024-12-23,2025-01-21,2024-12-23
inv_d45c57ff,sub_06b9d3a1,cust_3e7ee3dc,2024-06-07,2024-07-07,2024-06-11,18540,1854.0,16686.0,paid,2024-06-07,2025-06-06,2024-06-07
inv_39f9ce5b,sub_bf92a9cc,cust_a261fcdc,2024-04-14,2024-05-14,2024-04-17,6,0.0,6.0,paid,2024-04-14,2024-05-13,2024-04-14
inv_f3290636,sub_bf92a9cc,cust_a261fcdc,2024-05-14,2024-06-13,2024-05-27,6,0.0,6.0,paid,2024-05-14,2024-06-12,2024-05-14
inv_041f7dec,sub_bf92a9cc,cust_a261fcdc,2024-06-13,2024-07-13,,6,0.0,6.0,overdue,2024-06-13,2024-07-12,2024-06-13
inv_08d1487b,sub_bf92a9cc,cust_a261fcdc,2024-07-13,2024-08-12,2024-08-07,6,0.0,6.0,paid,2024-07-13,2024-08-11,2024-07-13
inv_7b31e3ae,sub_bf92a9cc,cust_a261fcdc,2024-08-12,2024-09-11,2024-09-09,6,0.0,6.0,paid,2024-08-12,2024-09-10,2024-08-12
inv_62aaf4b3,sub_bf92a9cc,cust_a261fcdc,2024-09-11,2024-10-11,2024-09-19,6,0.0,6.0,paid,2024-09-11,2024-10-10,2024-09-11
inv_3816f37d,sub_bf92a9cc,cust_a261fcdc,2024-10-11,2024-11-10,2024-10-29,6,0.6000000000000001,5.4,paid,2024-10-11,2024-11-09,2024-10-11
inv_bb987720,sub_be49f23a,cust_852f36ae,2024-10-15,2024-11-14,2024-11-12,600,0.0,600.0,paid,2024-10-15,2024-11-13,2024-10-15
inv_019bbe58,sub_be49f23a,cust_852f36ae,2024-11-14,2024-12-14,2024-11-17,600,120.0,480.0,paid,2024-11-14,2024-12-13,2024-11-14
inv_fd3785e1,sub_be49f23a,cust_852f36ae,2024-12-14,2025-01-13,2025-01-09,600,0.0,600.0,paid,2024-12-14,2025-01-12,2024-12-14
inv_41ec1bce,sub_93166a2a,cust_6b40e499,2024-03-19,2024-04-18,2024-04-07,0,0.0,0.0,paid,2024-03-19,2024-04-17,2024-03-19
inv_66c82b18,sub_93166a2a,cust_6b40e499,2024-04-18,2024-05-18,2024-05-18,0,0.0,0.0,paid,2024-04-18,2024-05-17,2024-04-18
inv_23872f7c,sub_93166a2a,cust_6b40e499,2024-05-18,2024-06-17,2024-06-11,0,0.0,0.0,paid,2024-05-18,2024-06-16,2024-05-18
inv_e86631bb,sub_93166a2a,cust_6b40e499,2024-06-17,2024-07-17,2024-07-10,0,0.0,0.0,paid,2024-06-17,2024-07-16,2024-06-17
inv_97becbed,sub_93166a2a,cust_6b40e499,2024-07-17,2024-08-16,2024-07-26,0,0.0,0.0,paid,2024-07-17,2024-08-15,2024-07-17
inv_35583ae8,sub_93166a2a,cust_6b40e499,2024-08-16,2024-09-15,,0,0.0,0.0,overdue,2024-08-16,2024-09-14,2024-08-16
inv_c938c23e,sub_93166a2a,cust_6b40e499,2024-09-15,2024-10-15,2024-09-17,0,0.0,0.0,paid,2024-09-15,2024-10-14,2024-09-15
inv_c507c7e9,sub_93166a2a,cust_6b40e499,2024-10-15,2024-11-14,2024-10-25,0,0.0,0.0,paid,2024-10-15,2024-11-13,2024-10-15
inv_2aaaa897,sub_93166a2a,cust_6b40e499,2024-11-14,2024-12-14,2024-12-12,0,0.0,0.0,paid,2024-11-14,2024-12-13,2024-11-14
inv_0f6b4ac2,sub_93166a2a,cust_6b40e499,2024-12-14,2025-01-13,2024-12-21,0,0.0,0.0,paid,2024-12-14,2025-01-12,2024-12-14
inv_ad9a96f5,sub_2ac15ea7,cust_86b4de04,2024-01-26,2024-02-25,2024-02-07,517920,0.0,517920.0,paid,2024-01-26,2025-01-24,2024-01-26
inv_d7b44634,sub_be760c30,cust_e7c121c8,2024-06-19,2024-07-19,2024-07-08,13020,0.0,13020.0,paid,2024-06-19,2025-06-18,2024-06-19
inv_16c89733,sub_200c3e4f,cust_19f35441,2024-09-24,2024-10-24,2024-10-07,6,0.0,6.0,paid,2024-09-24,2024-10-23,2024-09-24
inv_979a86d4,sub_200c3e4f,cust_19f35441,2024-10-24,2024-11-23,2024-11-19,6,0.6000000000000001,5.4,paid,2024-10-24,2024-11-22,2024-10-24
inv_f70a7b22,sub_200c3e4f,cust_19f35441,2024-11-23,2024-12-23,2024-12-13,6,0.0,6.0,paid,2024-11-23,2024-12-22,2024-11-23
inv_4d5c7e09,sub_200c3e4f,cust_19f35441,2024-12-23,2025-01-22,2025-01-21,6,0.0,6.0,paid,2024-12-23,2025-01-21,2024-12-23
inv_dcfc1bc8,sub_63dcae21,cust_5f830ee5,2024-06-26,2024-07-26,2024-07-16,6,0.6000000000000001,5.4,paid,2024-06-26,2024-07-25,2024-06-26
inv_2e4d845d,sub_63dcae21,cust_5f830ee5,2024-07-26,2024-08-25,2024-07-29,6,1.5,4.5,paid,2024-07-26,2024-08-24,2024-07-26
inv_e50464d4,sub_63dcae21,cust_5f830ee5,2024-08-25,2024-09-24,2024-09-01,6,0.0,6.0,paid,2024-08-25,2024-09-23,2024-08-25
inv_584b917b,sub_afa3be9f,cust_49522741,2024-06-06,2024-07-06,2024-06-14,7248,0.0,7248.0,paid,2024-06-06,2024-07-05,2024-06-06
